n,k,beta,rbar_minus_A,min_P,max_Q_hat,max_K0,max_K1
26,17,-19,-1.4083052014149673,103.6089838877485,-7.478031826569572,-16.134140452811447,-6.061254663802939
26,18,-18,-1.7613261471167225,104.04880804964482,-6.793886963255397,-19.035900153286534,-15.187453013862777
26,19,-18,-1.5621321876473147,106.87157127348328,-6.663909873774946,-15.477158217102186,-8.708234798513796
26,20,-17,-1.8492211576197617,106.85046946065856,-5.865439135253242,-16.65396131095132,-13.761032243453483
26,21,-17,-1.6224306345138575,108.86147339775182,-5.458211378690669,-12.041908184055574,-6.685385897423334
26,22,-16,-1.8123976749113706,107.2895142312406,-4.4363120822091116,-11.185066144400102,-8.177814786285976
26,23,-15,-1.9240157177823198,103.4007433610317,-3.2620548648106453,-8.180185354250497,-5.758263915067758
26,24,-13,-2.2155131892030946,90.36681374981235,-1.6278357808450488,-1.9768167609152725,-1.5654001995342353
27,1,-23,-17.373306492743627,64.7616845069501,-0.34813801336316247,-5.341294106190034,-5.231325591881918
27,2,-23,-3.969257461368395,50.7819721361553,-1.477429935421322,-5.969677535906591,-5.246868089536135
27,3,-23,-2.22150205452446,45.68762376865677,-2.914495506837974,-7.518218984922,-6.285328207068248
27,4,-23,-1.5400002408843998,45.267050262447924,-3.7964007852893977,-9.543769902232468,-7.282585952823635
27,5,-23,-1.1778563785139458,51.24805700538122,-4.60376095457674,-10.780687772849417,-7.44121946078694
27,6,-23,-0.9533395792822783,70.95170254276645,-5.364324943504568,-11.470919028069101,-7.049748065717764
27,7,-23,-0.8005463532742088,90.43702615247567,-6.084180054290357,-11.723807559931423,-6.163224123031752
27,8,-23,-0.6898382958854343,95.84669883215228,-6.767390361006578,-11.585853574034001,-4.650968303687358
27,9,-23,-0.6059219739760866,98.10594198423465,-7.416719646096581,-11.05290101636579,-2.119941962361864
27,10,-22,-1.2666246630359874,99.60792802494298,-7.144685314651645,-15.988351893494256,-10.555244638423241
27,11,-22,-1.1132484376861562,100.1184722959544,-7.668577556203652,-14.966213176576668,-7.607894901981428
27,12,-22,-0.9915409186619405,100.80613657142797,-8.151602373784426,-13.484476646773873,-2.8436901786988407
27,13,-21,-1.5231173953363437,100.77108142113063,-7.6720753499598136,-19.53264391267015,-13.91106249072965
27,14,-21,-1.3530768546854859,102.75616307994034,-8.015954927649053,-17.74672044871721,-9.664639214559275
27,15,-21,-1.214394883470896,104.73884178468887,-8.30632301836161,-15.508889966365192,-2.69804831781777
27,16,-20,-1.638222779300695,105.18022002460822,-7.714289049571872,-20.924941982891234,-15.17594443695712
27,17,-20,-1.4639647918461893,107.89780061002905,-7.8478599096651,-18.31869031248889,-9.297414231605044
27,18,-19,-1.8452491833149902,108.10186464759094,-7.211867953300713,-21.841748819167243,-18.044422124667573
27,19,-19,-1.639376659493374,111.11535838629347,-7.16623651578807,-18.51532501111411,-12.620067931048029
27,20,-19,-1.4672959179574343,113.68683758516381,-7.016224150033559,-14.946774921192874,-3.072491442914815
27,21,-18,-1.7293160821767182,113.74156447845435,-6.167875238199682,-16.06246071598674,-11.931448136778277
27,22,-18,-1.531812635601769,115.39989696856307,-5.735989535714674,-11.455702076342813,-1.3999127114960732
27,23,-17,-1.7087119647681466,113.66984846625428,-4.663970383711886,-10.562321609912283,-6.466520064394724
27,24,-16,-1.8168648958431448,109.40897975009933,-3.438440940942024,-7.547949317044339,-4.616786756091698
27,25,-14,-2.1009915008590787,95.7847338393343,-1.7340650095313201,-1.5161861910356293,-0.8509789549216931
28,1,-24,-18.054568065183172,68.96508395492879,-0.3479588450846194,-5.467951851477759,-5.359327585877118
28,2,-24,-4.081214586513707,53.93318778190952,-1.4812514353057125,-6.098094883569555,-5.365788981766064
28,3,-24,-2.2804757357511107,48.37285911641729,-2.929593690999449,-7.634036856322378,-6.37921051679172
28,4,-24,-1.5797901898109081,47.65367482549771,-3.8237729801816127,-9.716331633085122,-7.432598240852496
28,5,-24,-1.2078224838584368,53.31297849258385,-4.64385273887013,-11.026230451451324,-7.643394368384444
28,6,-24,-0.9773564180228607,72.3068126054448,-5.418534523388188,-11.791125113755344,-7.301439010938104
28,7,-24,-0.8205824736591467,94.4193005627534,-6.153818135027,-12.119998798960449,-6.4677395146004
28,8,-24,-0.7070286186313153,100.56293826836819,-6.853735625018439,-12.058518841522286,-5.0327086468884765
28,9,-24,-0.6209799131873013,103.36432082442568,-7.521065495192722,-11.60953438178871,-2.646968916133073
28,10,-23,-1.3001233387713278,105.26060814064088,-7.2544160460958,-16.709179811197245,-11.244496889737443
28,11,-23,-1.1427351323227373,105.63141975511685,-7.80143240130471,-15.79608465696082,-8.494076232072553
28,12,-23,-1.0179007115793242,106.16243563903045,-8.310300543293064,-14.438752853126832,-4.1145255289302165
28,13,-22,-1.5690611145687865,105.71949198938819,-7.848760867462271,-20.70308407290362,-15.125534780174274
28,14,-22,-1.3942340283892771,107.58635176982582,-8.226211274998533,-19.06049282348977,-11.249662524590164
28,15,-22,-1.2517646918073446,109.4814837140866,-8.554948056237023,-16.994157967107412,-5.087358736245336
28,16,-21,-1.6970611754558422,109.58213532282372,-7.99227331257684,-22.756167356548534,-17.149305207372237
28,17,-21,-1.517525818422203,112.27881430021642,-8.176801231133979,-20.334764072923587,-11.991606906371006
28,18,-21,-1.3682286734860003,114.83192595498043,-8.294051956760805,-17.551192822793382,-3.3044590782395824
28,19,-20,-1.7130056476560624,115.33098000712894,-7.605219173453124,-21.331776323663462,-15.846851939332042
28,20,-20,-1.5358265338866892,118.12280383824896,-7.541174348534446,-17.994965861755652,-8.413901226433442
28,21,-19,-1.829024378267112,118.21976814359999,-6.769339415457932,-19.68208951669856,-16.01823624192101
28,22,-19,-1.626660167339809,120.57696489034579,-6.473346037457765,-15.484507114384844,-8.70963172297485
28,23,-18,-1.8475319752371977,119.69292835674389,-5.5413851259785165,-15.592099170699596,-12.189467512856577
28,24,-18,-1.618552120263725,120.00484366154528,-4.894814867003076,-9.953810930836289,-2.720641229186478
28,25,-17,-1.723256119281666,115.37820326961783,-3.617516578821065,-6.927828854137619,-3.002741731645724
28,26,-15,-1.9980169322262302,101.16688555282823,-1.8411207908223768,-1.024602042676027,-0.06585245803733059
29,1,-25,-18.72423033138068,73.25580959625478,-0.34778706118167074,-5.591696964073886,-5.48425541039872
29,2,-25,-4.19050134263739,57.14751612746142,-1.4847388929832384,-6.223875056394207,-5.482176424803321
29,3,-25,-2.3380326920338,51.11034095123715,-2.9434695711643495,-7.748559194522513,-6.469851747153681
29,4,-25,-1.6186239156406574,50.08829925840993,-3.849013064759482,-9.881508696056166,-7.576190684119398
29,5,-25,-1.2370679819910901,55.43505085374955,-4.680851449129935,-11.260948206962476,-7.836206205501553
29,6,-25,-1.000794667390196,73.77702413008686,-5.468586813285883,-12.096910493803787,-7.541448673219314
29,7,-25,-0.8401343501663121,98.35572274962114,-6.218133608289822,-12.49763642373514,-6.758829652977232
29,8,-25,-0.723801467566966,105.2491435440438,-6.933487769020335,-12.509748698696127,-5.393032247290499
29,9,-25,-0.6356697016670694,108.59006085108233,-7.617431921421621,-12.13730143322812,-3.135525064496376
29,10,-24,-1.3327881441479055,110.8797573416575,-7.355162710140381,-17.386620396510718,-11.891724576743268
29,11,-24,-1.1714754472171824,111.30752781775982,-7.923234652367763,-16.582763013120992,-9.313291598788123
29,12,-24,-1.0435788422325447,111.67558456371691,-8.45553453455146,-15.3395669960521,-5.258337557384039
29,13,-23,-1.6137445730745608,110.83090073395014,-8.0097537004236,-21.794813946933832,-16.24982257753384
29,14,-23,-1.4342199413962016,112.56989782922547,-8.417263165959053,-20.29505647805374,-12.67106328014057
29,15,-23,-1.2880214935363168,114.36456411799358,-8.780097521610605,-18.382836654407267,-7.137192968485817
29,16,-22,-1.7540320328522454,114.12146271738293,-8.242779787726665,-24.455647963557656,-18.944236247181077
29,17,-22,-1.5692595790032233,116.77128188614587,-8.471753660306446,-22.210270226212657,-14.325372011050044
29,18,-22,-1.4158181611949374,119.32247869552526,-8.64081586213298,-19.612332549529707,-6.964453436524728
29,19,-21,-1.7836491202264853,119.58053721230515,-7.993370311080081,-23.920169620764938,-18.65321378226295
29,20,-21,-1.6011453520891306,122.50154739187884,-8.000700024672629,-20.798226509031938,-12.457980087995072
29,21,-21,-1.446760060317681,125.0741424196346,-7.918877322713847,-17.40853896925058,-1.1408134568120416
29,22,-20,-1.7150648206780745,125.29920369981573,-7.099176171794154,-19.119564218426582,-13.67418458412724
29,23,-20,-1.5377348133081026,127.3600227557724,-6.7819468580866,-14.9197022635792,-2.760149416360147
29,24,-19,-1.7418271478722065,126.42067730343638,-5.8035189152462845,-14.982107966047792,-10.373052466285575
29,25,-18,-1.9087030416303081,124.03677868298708,-4.740746950097507,-13.744661348455798,-10.29986927201869
29,26,-17,-2.001311040145993,119.06153032598168,-3.51469827813132,-10.349787820282858,-7.467797473999474
29,27,-15,-2.2808182303963105,104.3223336889838,-1.8067267756633558,-4.064677354400588,-3.165996304895103
30,1,-26,-19.38270874429327,77.63211179908609,-0.34762269857894795,-5.712722301403125,-5.606322563987798
30,2,-26,-4.297290793587718,60.42372498740496,-1.4879341736693539,-6.347172113337143,-5.5961814341162155
30,3,-26,-2.3942680659913527,53.89904870933926,-2.956254787145979,-7.861790564031361,-6.55946274318298
30,4,-26,-1.6565665671941892,52.569740955373966,-3.872361224255549,-10.04041374111977,-7.713634857836078
30,5,-26,-1.2656424751469675,57.6113718218197,-4.715101850040888,-11.48586269651055,-8.020561836986582
30,6,-26,-1.0236945472929888,75.35060603811466,-5.514941981868922,-12.388943838110556,-7.771082420421927
30,7,-26,-0.8592360149673797,102.25817929296223,-6.277713280562623,-12.857937532634255,-7.035011005906729
30,8,-26,-0.7401865701475538,109.899050165303,-7.007372961303169,-12.94122766683549,-5.734527917329921
30,9,-26,-0.6500179864407152,113.7859292274782,-7.706699985895891,-12.642960051670865,-3.5908462104304415
30,10,-25,-1.3646797697602224,116.46409307327107,-7.447993284209415,-18.03317084718546,-12.502492598442048
30,11,-25,-1.1995255563266511,117.1435418070983,-8.03532428593894,-17.32422200766657,-10.07526248909474
30,12,-25,-1.0686288098752041,117.34319109751203,-8.588977592220532,-16.193417362399337,-6.297369910030285
30,13,-25,-0.9623845009812538,117.72308658154805,-9.108152566824762,-14.561683422220922,-0.10628672311668103
30,14,-24,-1.4731372682972248,117.70633431354143,-8.591706602332529,-21.453045172506965,-13.9725818442046
30,15,-24,-1.3232709906401179,119.39031494137966,-8.985080261711794,-19.680946173532224,-8.942859497314208
30,16,-24,-1.1989526012616079,121.10262926668543,-9.33436735543472,-17.423463928465004,-0.6097160086636053
30,17,-23,-1.6193743076916216,121.38693767305185,-8.738050400178823,-23.95537496438502,-16.380322441395116
30,18,-23,-1.461803825933517,123.90877866366517,-8.952291140512028,-21.534934223108117,-9.974428660459782
30,19,-22,-1.8517452819934497,123.90178831052964,-8.339841354874714,-26.309805226076783,-21.16047324847283
30,20,-22,-1.6638170635291942,126.8906078617663,-8.407681965158691,-23.386819380882724,-15.782803607528463
30,21,-22,-1.5052514750079826,129.61600179523734,-8.39852584429043,-20.19893617880266,-6.8904536707426205
30,22,-21,-1.7987405840409492,129.7985413031341,-7.640963121103151,-22.472048393988125,-17.62901557259981
30,23,-21,-1.6168518844751574,132.3239565173715,-7.431779028611226,-18.568947477163103,-9.696493377325018
30,24,-20,-1.8541239855246507,131.80174936278763,-6.556286522243193,-19.34203272161678,-15.446741013949309
30,25,-20,-1.649852973180767,133.09995396086163,-6.068674089690481,-14.385850342248531,-6.809007646427409
30,26,-19,-1.8057360715270359,130.51587638554287,-4.960298431486185,-13.116618998650555,-9.02913553035726
30,27,-18,-1.8958584055252186,125.13752686773068,-3.686054577821396,-9.708562498732363,-6.295515771065826
30,28,-16,-2.1644517721887677,109.75938968537456,-1.9094133264964188,-3.5117053001346386,-2.3337395821256335
31,1,-27,-20.03040342485548,82.09234269594792,-0.34746564513633543,-5.831200398352635,-5.725718939950759
31,2,-27,-4.401738557603698,63.76065292433405,-1.4908724382931609,-6.468125981298077,-5.707941127931192
31,3,-27,-2.4492669269964242,56.73802193164968,-2.968081751590482,-7.973742583427649,-6.64831447597466
31,4,-27,-1.6936762431179182,55.09691495848216,-3.8940228100001684,-10.193462543401152,-7.845922066319752
31,5,-27,-1.2935901112803436,59.83943284514218,-4.746899283411598,-11.701875017817482,-8.197263486522841
31,6,-27,-1.0460917873442421,77.01784424719658,-5.557994758088754,-12.668971930981758,-7.989963076495887
31,7,-27,-0.8779176367002475,106.11709049591828,-6.333060900397848,-13.204366183840342,-7.300014904154029
31,8,-27,-0.7562102110636872,114.52269338638294,-7.076014678196672,-13.354239441866982,-6.059358361304094
31,9,-27,-0.6640482511624637,118.95595984115312,-7.78962566535016,-13.128521628363634,-4.017235503855936
31,10,-27,-0.5918330927988351,120.89284063402563,-8.475879436599342,-12.492510330997444,-0.6220944914890741
31,11,-26,-1.2269345492369672,123.13617622872187,-8.138830427940453,-18.032817395126425,-10.78786705851707
31,12,-26,-1.093096955832181,123.16264012808396,-8.712031627718188,-17.005028913194476,-7.24419806064817
31,13,-26,-0.9844983138212828,123.39333122498789,-9.252824009725696,-15.492655192107383,-1.5454063649827443
31,14,-25,-1.51107296037075,122.9942965087369,-8.751675686489781,-22.54529988740668,-15.172982989693391
31,15,-25,-1.357601060959062,124.55935116946122,-9.172586726575442,-20.902832029846202,-10.551913942558004
31,16,-25,-1.2303581483441128,126.17629402242177,-9.552872223898841,-18.804263529550965,-3.099565896626064
31,17,-24,-1.6680352919825365,126.13275984707528,-8.979901920364949,-25.590461707312276,-18.245963875930016
31,18,-24,-1.5063696534187856,128.60466750660694,-9.23397299959588,-23.324597397188093,-12.547756949694522
31,19,-24,-1.3701646461587802,130.99523178634965,-9.434252877076135,-20.673582920421058,-2.993527006994905
31,20,-23,-1.724234276201314,131.33174458788557,-8.771537140748912,-25.794184653976615,-18.632363849382273
31,21,-23,-1.5613761032879134,134.14556188555355,-8.823941797708605,-22.793245068790263,-11.266154743266206
31,22,-22,-1.8786897081580154,134.20368726009687,-8.11693138226276,-25.605529825278538,-21.040771290383276
31,23,-22,-1.6917000377868256,137.0269327066332,-7.995060313963495,-21.940186585268755,-14.615940043042876
31,24,-22,-1.5312913292544204,139.29699937396137,-7.767259500096896,-18.029924938572417,-2.5566331688929846
31,25,-21,-1.75033781955417,138.7891889367121,-6.847855500461322,-18.753949198710046,-13.282328967933514
31,26,-20,-1.94832449400507,137.2560325522822,-5.883090289514532,-18.49911621663481,-14.707484453542092
31,27,-20,-1.715530835661394,136.9520724962432,-5.18267735908479,-12.502552564610633,-6.643448284477058
31,28,-19,-1.8031848264978945,131.17636332190787,-3.8597531714354956,-9.080764374456923,-5.062163317481448
31,29,-17,-2.060694787655532,115.16472199033596,-2.012734101386368,-2.9500292531599657,-1.4538280382157038
32,1,-28,-20.667698787768906,86.6349466131783,-0.3473156938933666,-5.9472863245993794,-5.842614304781625
32,2,-28,-4.503985142415081,67.15720258626001,-1.4935834324033506,-6.586864152173537,-5.8175803700821325
32,3,-28,-2.503105695708312,59.6263543846969,-2.979058228928078,-8.084431997096843,-6.736386550864212
32,4,-28,-1.7300050146685466,57.668820633420175,-3.914174445101013,-10.341170574582755,-7.972962644975612
32,5,-28,-1.3209503906281457,62.11704642794876,-4.776498221991562,-11.909783404326632,-8.367023641134722
32,6,-28,-1.068018303293382,78.77061563809939,-5.598085654099909,-12.938462957348202,-8.200406080877654
32,7,-28,-0.8962061146558118,109.94450224255498,-6.384611325468357,-13.536490186879774,-7.553209775453298
32,8,-28,-0.7718957750954645,119.12602502369695,-7.139951207636425,-13.751065832956193,-6.367681871199906
32,9,-28,-0.6777813307156724,124.10521966003624,-7.8668612956712956,-13.59136565533143,-4.417581182908967
32,10,-28,-0.6040489202737822,126.48542293391326,-8.567337718682618,-13.03063919719232,-1.203621602184398
32,11,-27,-1.2537456858340472,129.1140164651014,-8.23471178882292,-18.70669225242202,-11.457558028511617
32,12,-27,-1.1170238203632317,129.1312044761228,-8.825881121550934,-17.772363364610115,-8.121301990814041
32,13,-27,-1.0061142452633978,129.2078881512671,-9.386475209446148,-16.37388326880879,-2.8192126751544078
32,14,-26,-1.5481016927557643,128.43185432792188,-8.898943936539961,-23.583545602663424,-16.287231289960086
32,15,-26,-1.3910860428464202,129.87122254355472,-9.344832194816902,-22.059961872289712,-12.011524789728433
32,16,-26,-1.260962801119665,131.38412031653914,-9.753074319098022,-20.104754184910522,-5.262429329295801
32,17,-25,-1.7153772719845821,131.0126407146696,-9.200690452965999,-27.126586732910823,-19.94364159310563
32,18,-25,-1.5496613802572148,133.41882358446776,-9.49020214773598,-25.008558412159267,-14.789580255254211
